"standtree","SiteID","PlotID","TreeID","Position","newring","year","RW","EWW","LWW","distToMin","RD","minD","MXD","EWD","LWD"
"TW-10-367-1","TW","10","10-367","1",65,1982,1.38,1.18,0.199999999999998,0.43,526.869565217391,376.68,789.03,488.11313559322,755.5325
"TW-10-367-1","TW","10","10-367","1",66,1983,1.14,0.900000000000001,0.240000000000004,0.28,555.501929824561,373.71,812.38,498.200111111111,770.38375
"TW-10-367-1","TW","10","10-367","1",67,1984,1.45,1.28,0.170000000000011,0.28,566.789310344828,401.44,867,533.086953125,820.548235294118
"TW-10-367-1","TW","10","10-367","1",68,1985,1.07999999999999,0.899999999999986,0.180000000000002,0.26,558.311481481481,364.72,864.95,507.766222222222,811.037777777778
"TW-10-367-1","TW","10","10-367","1",69,1986,1.67000000000001,1.46,0.210000000000003,0.33,546.859640718563,350.2,910.09,502.625684931507,854.390952380952
"TW-10-367-1","TW","10","10-367","1",70,1987,1.59999999999999,1.21999999999999,0.37999999999999,0.33,546.9726875,338.9,861.1,469.149508196721,796.826052631579
"TW-10-367-1","TW","10","10-367","1",71,1988,1.37,1.10999999999999,0.26,0.19,540.213941605839,334.77,869.45,478.50045045045,803.683076923077
"TW-10-367-1","TW","10","10-367","1",72,1989,0.659999999999991,0.540000000000001,0.119999999999999,0.27,602.065,454.99,902.33,541.809444444444,873.215
"TW-10-367-1","TW","10","10-367","1",73,1990,1.03,0.909999999999991,0.119999999999999,0.34,556.963883495146,386.12,877.06,518.427362637363,849.199166666667
"TW-10-367-1","TW","10","10-367","1",74,1991,0.959999999999989,0.820000000000002,0.139999999999995,0.16,511.0709375,375.43,848.47,459.616707317073,812.445714285714
"TW-10-367-1","TW","10","10-367","1",75,1992,1.24,1.08000000000001,0.160000000000006,0.26,498.931693548387,328.89,887.82,448.3475,840.375
"TW-10-367-1","TW","10","10-367","1",76,1993,1.14000000000001,1.01,0.130000000000005,0.14,528.807543859649,360.91,954.04,479.304455445545,913.408461538462
"TW-10-367-1","TW","10","10-367","1",77,1994,0.769999999999991,0.669999999999997,0.100000000000003,0.03,494.986233766234,323.02,943.25,438.438358208955,873.857
"TW-10-367-1","TW","10","10-367","1",78,1995,1.28,1.15999999999999,0.119999999999999,0.26,492.55390625,335.24,871.77,457.331465517241,833.0375
"TW-10-367-1","TW","10","10-367","1",79,1996,0.48999999999999,0.409999999999991,0.0799999999999932,0.17,600.988775510204,428.94,876.02,554.491951219512,839.285
"TW-10-367-1","TW","10","10-367","1",80,1997,0.639999999999995,0.549999999999992,0.0899999999999983,0.12,554.915,381.2,929.72,500.634181818182,886.631111111111
"TW-10-367-1","TW","10","10-367","1",81,1998,0.930000000000002,0.830000000000007,0.100000000000003,0.25,506.55247311828,354.65,855.35,469.152771084337,816.97
"TW-10-367-1","TW","10","10-367","1",82,1999,0.860000000000009,0.710000000000003,0.150000000000001,0.19,540.943255813953,364.15,759.36,501.526338028169,727.516666666667
"TW-10-367-1","TW","10","10-367","1",83,2000,0.389999999999995,0.26,0.130000000000005,0.11,544.898205128205,414.15,673.59,518.241538461538,598.211538461538
"TW-10-367-1","TW","10","10-367","1",84,2001,0.470000000000008,0.350000000000003,0.119999999999999,0.09,559.93914893617,377.07,823.87,484.178571428571,780.9075
"TW-10-367-1","TW","10","10-367","1",85,2002,0,0,0,NA,NA,NA,NA,NA,NA
"TW-10-367-1","TW","10","10-367","1",86,2003,0.380000000000005,0.320000000000002,0.0599999999999972,0.11,508.645,382.26,727.6,490.1346875,607.366666666667
"TW-10-367-1","TW","10","10-367","1",87,2004,0.329999999999993,0.249999999999995,0.0799999999999932,0.03,504.346060606061,387.08,663.31,462.328,635.6525
"TW-10-367-1","TW","10","10-367","1",88,2005,0.51,0.419999999999997,0.0899999999999983,0.02,503.109803921569,331.69,848.85,437.096904761905,811.17
"TW-10-367-1","TW","10","10-367","1",89,2006,0.299999999999992,0.23999999999999,0.0599999999999972,0.07,580.658333333333,385.83,758.64,542.075,734.991666666667
"TW-10-367-1","TW","10","10-367","1",90,2007,0.269999999999991,0.219999999999994,0.049999999999992,0.06,600.452222222222,456.8,814,558.117272727273,786.726
"TW-10-367-1","TW","10","10-367","1",91,2008,0.479999999999999,0.400000000000001,0.0799999999999932,0.05,513.716041666667,358.54,792.1,465.965,752.47125
"TW-10-367-1","TW","10","10-367","1",92,2009,0.299999999999992,0.240000000000004,0.0599999999999972,0.07,575.641,396.77,757.43,537.389583333333,728.646666666667
"TW-10-367-1","TW","10","10-367","1",93,2010,0.389999999999995,0.320000000000002,0.0699999999999881,0.12,562.785641025641,400.95,890.04,502.7984375,837.012857142857
"TW-10-367-1","TW","10","10-367","1",94,2011,0.460000000000003,0.400000000000001,0.0599999999999972,0.07,567.873043478261,384.09,981.6,513.953,927.34
"TW-10-367-1","TW","10","10-367","1",95,2012,0.270000000000005,0.240000000000004,0.029999999999996,0.13,539.056296296296,415.82,809.03,509.791666666667,773.173333333333
"TW-10-367-1","TW","10","10-367","1",96,2013,0.279999999999996,0.229999999999999,0.0500000000000063,0.04,531.334285714286,397.74,779.49,483.629130434783,750.778
"TW-10-367-1","TW","10","10-367","1",97,2014,0.449999999999998,0.349999999999989,0.100000000000003,0.07,599.611111111111,422.32,848.47,538.857428571429,812.249
"TW-10-367-1","TW","10","10-367","1",98,2015,0.800000000000006,0.680000000000002,0.119999999999999,0.16,505.9295,348.31,753.34,468.501470588235,718.021666666667
"TW-10-367-1","TW","10","10-367","1",99,2016,0.499999999999995,0.319999999999988,0.180000000000002,0.1,631.287,448.47,814.13,555.5496875,765.931111111111
"TW-10-367-1","TW","10","10-367","1",100,2017,0.0799999999999932,0.0699999999999881,0,0,748.32125,720.87,820.74,737.975714285714,820.74
"TW-10-367-2","TW","10","10-367","2",1,1934,5.4,3.87,1.53,1.35,574.220666666667,478.76,711.66,536.042170542636,670.789803921569
"TW-10-367-2","TW","10","10-367","2",2,1935,3.45,3.12,0.329999999999993,1.99,484.838289855072,362.54,638.09,484.223878205128,490.647272727273
"TW-10-367-2","TW","10","10-367","2",3,1936,2.87999999999999,2.62,0.26,1.53,433.401145833333,376.76,563.31,423.629961832061,531.864615384615
"TW-10-367-2","TW","10","10-367","2",4,1937,2.65,2.4,0.249999999999995,1.93,389.466377358491,294.93,614.91,369.319291666667,582.8784
"TW-10-367-2","TW","10","10-367","2",5,1938,2.37,2.14,0.229999999999999,0.57,405.05970464135,329.36,634.51,383.692943925234,603.86347826087
"TW-10-367-2","TW","10","10-367","2",6,1939,1.85,1.65,0.199999999999998,0.51,413.884216216216,344.1,578.61,403.243090909091,501.6735
"TW-10-367-2","TW","10","10-367","2",7,1940,1.68999999999999,1.51999999999999,0.169999999999997,1.14,398.228224852071,321.86,571.83,382.351118421053,540.188235294118
"TW-10-367-2","TW","10","10-367","2",8,1941,2.21999999999999,2.03,0.189999999999993,0.59,379.649774774775,299.49,594.17,363.088669950739,556.592105263158
"TW-10-367-2","TW","10","10-367","2",9,1942,2.14,1.96999999999999,0.169999999999997,0.85,393.500607476636,300.64,697.39,371.069390862944,653.438823529412
"TW-10-367-2","TW","10","10-367","2",10,1943,1.98,1.78,0.199999999999998,0.75,435.925303030303,323.11,720.9,406.668202247191,696.3135
"TW-10-367-2","TW","10","10-367","2",11,1944,1.74999999999999,1.60999999999999,0.139999999999995,0.5,378.778114285714,287.86,637.87,362.049192546584,571.160714285714
"TW-10-367-2","TW","10","10-367","2",12,1945,1.37999999999999,1.15999999999999,0.219999999999994,0.39,447.471086956522,315.82,664.15,413.158103448276,628.394090909091
"TW-10-367-2","TW","10","10-367","2",13,1946,1.14,0.919999999999997,0.219999999999994,0.23,455.825438596491,333.66,650.52,417.253804347826,617.125
"TW-10-367-2","TW","10","10-367","2",14,1947,0.889999999999995,0.749999999999995,0.139999999999995,0.29,475.354719101124,344.73,659.3,446.107866666667,632.034285714286
"TW-10-367-2","TW","10","10-367","2",15,1948,0.429999999999998,0.309999999999994,0.119999999999999,0.2,534.159534883721,458.93,592.27,517.112903225806,578.196666666667
"TW-10-367-2","TW","10","10-367","2",16,1949,1.05000000000001,0.910000000000006,0.139999999999995,0.24,418.700857142857,300.46,599.78,397.690769230769,555.266428571429
"TW-10-367-2","TW","10","10-367","2",17,1950,0.73999999999999,0.569999999999988,0.169999999999997,0.2,446.625405405405,305.3,615.87,405.002807017544,586.183529411765
"TW-10-367-2","TW","10","10-367","2",18,1951,0.229999999999999,0.219999999999994,0,0.14,468.713043478261,441.37,545.69,467.871363636364,487.23
"TW-10-367-2","TW","10","10-367","2",19,1952,0.609999999999994,0.51,0.100000000000003,0.26,393.703442622951,302.31,543.13,367.416666666667,527.766
"TW-10-367-2","TW","10","10-367","2",20,1953,0.769999999999991,0.659999999999991,0.109999999999994,0.13,465.746493506493,346.18,669.24,437.109545454545,637.568181818182
"TW-10-367-2","TW","10","10-367","2",21,1954,1.04,0.859999999999994,0.180000000000002,0.36,451.916730769231,320.26,605.62,425.441860465116,578.407777777778
"TW-10-367-2","TW","10","10-367","2",22,1955,0.799999999999992,0.659999999999991,0.139999999999995,0.28,463.97125,334.74,681.69,421.556515151515,663.926428571429
"TW-10-367-2","TW","10","10-367","2",23,1956,0.299999999999992,0.219999999999994,0.0799999999999932,0.11,540.299666666667,447.72,636.03,527.624090909091,575.1575
"TW-10-367-2","TW","10","10-367","2",24,1957,0.469999999999994,0.380000000000005,0.0899999999999983,0.21,475.43914893617,337.16,673.12,435.617368421053,643.575555555556
"TW-10-367-2","TW","10","10-367","2",25,1958,0.680000000000002,0.559999999999997,0.119999999999999,0.16,426.542058823529,312.72,600.31,395.010357142857,573.69
"TW-10-367-2","TW","10","10-367","2",26,1959,0.549999999999992,0.429999999999988,0.119999999999999,0.13,498.919272727273,339.86,711.55,450.869069767442,671.099166666667
"TW-10-367-2","TW","10","10-367","2",27,1960,0.839999999999998,0.579999999999993,0.26,0.24,409.129166666667,295.64,612.45,376.59275862069,481.710384615385
"TW-10-367-2","TW","10","10-367","2",28,1961,0.220000000000001,0.0999999999999963,0.119999999999999,0,535.775909090909,439.07,601.69,493.174,571.2775
"TW-10-367-2","TW","10","10-367","2",29,1962,0.670000000000004,0.519999999999998,0.150000000000001,0.28,447.135223880597,302.22,613.41,407.438653846154,584.75
"TW-10-367-2","TW","10","10-367","2",30,1963,0.44,0.279999999999996,0.159999999999999,0.12,479.508636363636,396.7,545.58,455.464285714286,521.58625
"TW-10-367-2","TW","10","10-367","2",31,1964,0.850000000000003,0.700000000000005,0.150000000000001,0.22,414.525647058824,281.68,636.03,374.863285714286,599.616666666667
"TW-10-367-2","TW","10","10-367","2",32,1965,1.65,1.54,0.110000000000001,0.64,393.862303030303,282.38,722.16,372.911493506494,687.173636363636
"TW-10-367-2","TW","10","10-367","2",33,1966,1.47,1.29,0.180000000000002,0.27,417.063333333333,301.34,738.04,380.420775193798,679.668333333333
"TW-10-367-2","TW","10","10-367","2",34,1967,1.28,1.18,0.100000000000003,0.62,429.433984375,300.46,763.57,404.155254237288,727.723
"TW-10-367-2","TW","10","10-367","2",35,1968,2.18,2.07,0.110000000000001,0.34,438.383853211009,304.68,772.99,422.990241545894,728.063636363636
"TW-10-367-2","TW","10","10-367","2",36,1969,2.4,2.25,0.150000000000001,0.29,432.927958333333,280.9,798.25,412.739688888889,735.752
"TW-10-367-2","TW","10","10-367","2",37,1970,2.47,2.15,0.319999999999995,0.81,449.071619433198,295.37,752.79,413.768186046512,686.2665625
"TW-10-367-2","TW","10","10-367","2",38,1971,1.56,1.24999999999999,0.309999999999997,0.36,475.449679487179,322.22,707.57,427.44736,669.007419354839
"TW-10-367-2","TW","10","10-367","2",39,1972,2.25,1.97,0.280000000000003,0.48,465.365466666667,323.38,773.59,426.441776649746,739.221428571429
"TW-10-367-2","TW","10","10-367","2",40,1973,2.19,2,0.19,0.29,405.349178082192,269.06,757.23,376.59475,708.027368421053
"TW-10-367-2","TW","10","10-367","2",41,1974,1.42,1.17,0.250000000000002,0.29,433.287535211268,299.76,666.58,389.815213675214,636.738
"TW-10-367-2","TW","10","10-367","2",42,1975,1.59000000000001,1.48000000000001,0.110000000000001,0.17,408.714968553459,300.72,729.96,387.044256756757,700.284545454545
"TW-10-367-2","TW","10","10-367","2",43,1976,1.7,1.55000000000001,0.149999999999986,0.24,435.996529411765,303.63,749.41,409.842451612903,706.255333333333
"TW-10-367-2","TW","10","10-367","2",44,1977,0.920000000000011,0.809999999999997,0.110000000000009,0.2,474.859347826087,312.72,747.32,442.351234567901,714.237272727273
"TW-10-367-2","TW","10","10-367","2",45,1978,1.26,1.01,0.249999999999995,0.15,456.006746031746,277.52,727.66,404.712178217822,663.2368
"TW-10-367-2","TW","10","10-367","2",46,1979,1.39,1.28999999999999,0.0999999999999892,0.22,436.807122302158,281.34,786.05,412.001472868217,756.8
"TW-10-367-2","TW","10","10-367","2",47,1980,1.29,1.16000000000001,0.130000000000005,0.15,460.878604651163,279.86,888.43,419.7175,828.162307692308
"TW-10-367-2","TW","10","10-367","2",48,1981,1.07,0.960000000000003,0.109999999999994,0.15,469.953925233645,304.33,853.36,431.39,806.511818181818
"TW-10-367-2","TW","10","10-367","2",49,1982,1.40999999999999,1.18,0.229999999999999,0.2,453.980283687943,295.55,732.15,409.108389830508,684.192608695652
"TW-10-367-2","TW","10","10-367","2",50,1983,1.18999999999999,1.08000000000001,0.109999999999994,0.19,432.505378151261,288.82,804.15,399.199907407407,759.504545454545
"TW-10-367-2","TW","10","10-367","2",51,1984,1.32,1.19000000000001,0.130000000000005,0.11,448.974166666667,279.43,812.85,415.442773109244,755.915384615385
"TW-10-367-2","TW","10","10-367","2",52,1985,1.18999999999999,1.06,0.12999999999999,0.14,424.226722689076,264.33,793.1,385.090094339623,743.340769230769
"TW-10-367-2","TW","10","10-367","2",53,1986,1.57999999999999,1.45999999999999,0.119999999999999,0.28,433.668670886076,285.33,860.59,403.53904109589,800.245833333333
"TW-10-367-2","TW","10","10-367","2",54,1987,1.14,0.969999999999994,0.169999999999997,0.06,433.459824561403,251.75,846.29,370.372474226804,793.428823529412
"TW-10-367-2","TW","10","10-367","2",55,1988,1.21999999999999,1.12,0.0999999999999892,0.28,426.168196721311,282.12,810.07,395.711517857143,767.283
"TW-10-367-2","TW","10","10-367","2",56,1989,0.850000000000003,0.790000000000001,0.0600000000000114,0.21,520.933058823529,374.55,794.77,502.470506329114,764.023333333333
"TW-10-367-2","TW","10","10-367","2",57,1990,0.960000000000003,0.880000000000005,0.0799999999999932,0.16,460.114166666667,317.15,819.65,430.634204545455,784.39375
"TW-10-367-2","TW","10","10-367","2",58,1991,0.820000000000002,0.73999999999999,0.0800000000000074,0.05,476.953414634146,319.91,878.93,437.49972972973,841.9
"TW-10-367-2","TW","10","10-367","2",59,1992,1.32,1.21,0.109999999999994,0.23,427.157878787879,277.17,805.72,396.948925619835,759.456363636364
"TW-10-367-2","TW","10","10-367","2",60,1993,1.09999999999999,0.969999999999994,0.12999999999999,0.24,446.475454545455,304.24,731.23,413.632989690722,691.530769230769
"TW-10-367-2","TW","10","10-367","2",61,1994,1.1,0.920000000000011,0.180000000000002,0.2,446.804727272727,290.56,715.76,402.215,674.707777777778
"TW-10-367-2","TW","10","10-367","2",62,1995,1.34999999999999,1.14999999999999,0.199999999999998,0.4,422.966222222222,295.9,690.19,382.808695652174,653.872
"TW-10-367-2","TW","10","10-367","2",63,1996,0.900000000000001,0.680000000000002,0.219999999999994,0.24,495.605111111111,383.22,629.1,464.531176470588,591.651818181818
"TW-10-367-2","TW","10","10-367","2",64,1997,1.04,0.819999999999988,0.220000000000008,0.42,445.684134615385,308.3,630.61,405.887195121951,594.018181818182
"TW-10-367-2","TW","10","10-367","2",65,1998,1.12,0.979999999999999,0.139999999999995,0.34,415.683392857143,291.09,615.12,393.36306122449,571.925714285714
"TW-10-367-2","TW","10","10-367","2",66,1999,0.839999999999998,0.719999999999994,0.119999999999999,0.14,458.410119047619,340.49,698.86,425.523472222222,655.73
"TW-10-367-2","TW","10","10-367","2",67,2000,0.499999999999995,0.399999999999986,0.100000000000003,0.1,474.3974,341.12,631.91,444.39225,594.418
"TW-10-367-2","TW","10","10-367","2",68,2001,0.909999999999991,0.769999999999991,0.139999999999995,0.18,440.107032967033,299.93,620.06,413.501428571429,586.437857142857
"TW-10-367-2","TW","10","10-367","2",69,2002,0,0,0,NA,NA,NA,NA,NA,NA
"TW-10-367-2","TW","10","10-367","2",70,2003,0.419999999999997,0.309999999999997,0.109999999999994,0.1,453.600476190476,322.22,573.18,418.644193548387,552.113636363636
"TW-10-367-2","TW","10","10-367","2",71,2004,0.419999999999997,0.349999999999989,0.0700000000000023,0.12,478.607380952381,321.51,722.39,439.480285714286,674.242857142857
"TW-10-367-2","TW","10","10-367","2",72,2005,0.769999999999991,0.659999999999991,0.109999999999994,0.36,431.191558441558,298.09,665.81,399.13196969697,623.549090909091
"TW-10-367-2","TW","10","10-367","2",73,2006,0.339999999999998,0.279999999999996,0.0599999999999972,0.15,529.287647058823,449.36,654.14,506.912142857143,633.706666666667
"TW-10-367-2","TW","10","10-367","2",74,2007,0.299999999999992,0.229999999999999,0.0700000000000023,0.1,586.002333333333,509.11,700.67,557.759565217391,678.8
"TW-10-367-2","TW","10","10-367","2",75,2008,0.609999999999994,0.549999999999992,0.0599999999999972,0.17,458.88868852459,333.57,725.6,432.442,701.316666666667
"TW-10-367-2","TW","10","10-367","2",76,2009,0.37999999999999,0.299999999999992,0.0799999999999932,0.11,527.963157894737,370.87,777.97,471.263333333333,740.5875
"TW-10-367-2","TW","10","10-367","2",77,2010,0.380000000000005,0.309999999999997,0.0700000000000023,0.15,488.331052631579,333.39,723.19,440.356129032258,700.791428571429
"TW-10-367-2","TW","10","10-367","2",78,2011,0.609999999999994,0.539999999999987,0.0700000000000023,0.2,493.808852459016,336.08,817.59,457.742592592593,772.034285714286
"TW-10-367-2","TW","10","10-367","2",79,2012,0.410000000000006,0.320000000000002,0.0899999999999983,0.09,539.151707317073,357.25,779.03,480.56625,747.455555555556
"TW-10-367-2","TW","10","10-367","2",80,2013,0.269999999999991,0.219999999999994,0.049999999999992,0.11,492.010740740741,381.28,663.16,473.203181818182,574.764
"TW-10-367-2","TW","10","10-367","2",81,2014,0.479999999999999,0.419999999999997,0.0599999999999972,0.17,526.770625,391.95,798.49,492.310476190476,767.991666666667
"TW-10-367-2","TW","10","10-367","2",82,2015,0.669999999999997,0.570000000000002,0.100000000000003,0.16,439.634776119403,307.86,710.07,404.167543859649,641.798
