"standtree","SiteID","PlotID","TreeID","Position","HT","newring","year","RW","ringDens","minDens","maxDens","EW.dens","LW.dens","EW.width","LW.width","GSL","Y2002","Y1996"
"TW-13-94-1","TW",13,94,1,0.5,65,1987,1.69000000000001,532.174615384615,355.08,746.1,495.892173913044,693.69,1.38,0.310000000000011,100,1,0
"TW-13-94-1","TW",13,94,1,0.5,66,1988,1.76,577.022556818182,381.23,846.22,511.476148148148,792.846097560976,1.35,0.409999999999991,100,1,0
"TW-13-94-1","TW",13,94,1,0.5,67,1989,1.57999999999999,580.050506329114,430.75,741.29,541.705083333333,701.141315789474,1.2,0.37999999999999,100,1,0
"TW-13-94-1","TW",13,94,1,0.5,68,1990,1.74,513.429540229885,362.7,675.57,485.328142857143,629.141176470588,1.4,0.339999999999998,100,1,0
"TW-13-94-1","TW",13,94,1,0.5,69,1991,1.94000000000001,540.792989690722,364.45,765.14,488.679865771812,713.345333333333,1.49,0.449999999999998,100,1,0
"TW-13-94-1","TW",13,94,1,0.5,70,1992,1.62999999999999,544.557055214724,386.03,735.49,499.774603174603,697.05945945946,1.26,0.369999999999999,100,1,0
"TW-13-94-1","TW",13,94,1,0.5,71,1993,1.6,591.69525,431.02,759.03,537.272882882883,714.978571428571,1.10999999999999,0.490000000000004,100,1,0
"TW-13-94-1","TW",13,94,1,0.5,72,1994,1.31,557.600992366412,413.43,680.4,523.462083333333,651.239142857143,0.960000000000003,0.349999999999989,100,1,0
"TW-13-94-1","TW",13,94,1,0.5,73,1995,2.09,575.38961722488,377.24,872.59,506.561666666667,812.626382978723,1.62,0.469999999999994,100,1,0
"TW-13-94-1","TW",13,94,1,0.5,74,1996,1.04999999999999,660.85580952381,584.56,767.98,649.428360655738,676.698409090909,0.609999999999994,0.439999999999993,100,1,0
"TW-13-94-1","TW",13,94,1,0.5,75,1997,1.59,606.381320754717,402.96,850.4,549.106097560976,802.071666666667,1.23,0.359999999999994,100,1,0
"TW-13-94-1","TW",13,94,1,0.5,76,1998,2.1,629.207904761905,548.59,753.84,613.4648,707.923428571429,1.74999999999999,0.350000000000003,100,1,0
"TW-13-94-1","TW",13,94,1,0.5,77,1999,1.44000000000001,572.974583333333,463.81,765.82,546.99352,743.902631578947,1.25000000000001,0.190000000000007,100,1,0
"TW-13-94-1","TW",13,94,1,0.5,78,2000,1.19000000000001,557.971512605042,422.52,719.11,511.544022988506,684.19625,0.869999999999999,0.320000000000002,100,1,0
"TW-13-94-1","TW",13,94,1,0.5,79,2001,1.45,580.306620689655,427.91,787.29,543.459411764706,748.953461538462,1.18999999999999,0.26,100,1,0
"TW-13-94-1","TW",13,94,1,0.5,80,2002,0,0,0,0,0,0,0,0,100,1,0
"TW-13-94-1","TW",13,94,1,0.5,81,2003,0.810000000000011,600.744197530864,490.61,713.29,573.784166666667,677.772857142857,0.600000000000003,0.210000000000003,100,1,0
"TW-13-94-1","TW",13,94,1,0.5,82,2004,1.30000000000001,569.773230769231,404.94,805.22,512.483465346535,769.299655172414,1.01,0.290000000000001,100,1,0
"TW-13-94-1","TW",13,94,1,0.5,83,2005,1.89000000000001,589.797883597884,384.7,846.58,509.182985074627,786.205090909091,1.34000000000001,0.550000000000006,100,1,0
"TW-13-94-1","TW",13,94,1,0.5,84,2006,1.15,667.568,497.1,902,604.838604651163,853.593103448276,0.860000000000009,0.290000000000001,100,1,0
"TW-13-94-1","TW",13,94,1,0.5,85,2007,1.71999999999999,636.294069767442,487.76,802.43,582.95702970297,712.167887323944,1.01,0.709999999999989,100,1,0
"TW-13-94-1","TW",13,94,1,0.5,86,2008,1.69000000000001,568.810532544379,398.82,805.22,520.512867647059,767.855454545455,1.35999999999999,0.330000000000007,100,1,0
"TW-13-94-1","TW",13,94,1,0.5,87,2009,1.95,561.088205128205,419.7,755.53,516.916490066225,712.6775,1.51,0.439999999999993,100,1,0
"TW-13-94-1","TW",13,94,1,0.5,88,2010,2.55000000000001,573.487333333333,410.08,827.59,535.696111111111,782.792564102564,2.16000000000001,0.39000000000001,100,1,0
"TW-13-94-1","TW",13,94,1,0.5,89,2011,3.01,633.859700996678,424.8,865.8,566.84592760181,818.98525,2.21,0.799999999999992,100,1,0
"TW-13-94-1","TW",13,94,1,0.5,90,2012,2.46,608.679308943089,452.52,776.75,583.901188118812,722.433409090909,2.01999999999999,0.440000000000007,100,1,0
"TW-13-94-1","TW",13,94,1,0.5,91,2013,2.08000000000001,627.670528846154,453.36,762.31,574.58811023622,710.898518518518,1.27000000000001,0.809999999999997,100,1,0
"TW-13-94-1","TW",13,94,1,0.5,92,2014,1.83000000000001,647.549180327869,487.95,838.24,597.399925373134,784.692040816327,1.34000000000001,0.490000000000004,100,1,0
"TW-13-94-1","TW",13,94,1,0.5,93,2015,2.76999999999999,570.518519855596,356.31,925.43,516.287564102564,865.635813953488,2.34,0.430000000000002,100,1,0
"TW-13-94-1","TW",13,94,1,0.5,94,2016,2.65,606.755433962264,403.86,807.08,559.828768472906,760.402419354839,2.03,0.619999999999999,100,1,0
"TW-13-94-2","TW",13,94,2,8,2,1928,2.37,511.760210970464,435.35,596.26,494.721620111732,564.344827586207,1.79,0.57999999999999,100,1,0
"TW-13-94-2","TW",13,94,2,8,3,1929,2.05999999999999,490.629466019417,397.26,582.4,472.483076923077,547.2462,1.55999999999999,0.49999999999999,100,1,0
"TW-13-94-2","TW",13,94,2,8,4,1930,2.40999999999999,467.133195020747,356.63,616.67,448.224663461538,586.314242424242,2.07999999999999,0.32999999999999,100,1,0
"TW-13-94-2","TW",13,94,2,8,5,1931,2.17,448.697649769585,347.07,644.41,432.82095959596,614.149473684211,1.98,0.189999999999991,100,1,0
"TW-13-94-2","TW",13,94,2,8,6,1932,2.1,472.030523809524,367.3,609.53,448.79325443787,567.813414634146,1.69,0.409999999999999,100,1,0
"TW-13-94-2","TW",13,94,2,8,7,1933,1.8,445.253166666667,346.3,629.29,424.128525641026,582.563333333333,1.56,0.24,100,1,0
"TW-13-94-2","TW",13,94,2,8,8,1934,2.13,478.758028169014,377.78,636.73,459.989837837838,602.762142857143,1.85,0.280000000000001,100,1,0
"TW-13-94-2","TW",13,94,2,8,9,1935,2.08,414.502788461538,319.31,621.89,403.008974358974,586.91,1.95,0.129999999999997,100,1,0
"TW-13-94-2","TW",13,94,2,8,10,1936,1.33,485.441203007519,401.26,627.02,466.267391304348,607.940555555556,1.15,0.180000000000002,100,1,0
"TW-13-94-2","TW",13,94,2,8,11,1937,1.79,401.454525139665,291.47,580.5,379.838152866242,555.716818181818,1.57,0.220000000000001,100,1,0
"TW-13-94-2","TW",13,94,2,8,12,1938,1.27,479.025748031496,374.98,701.09,458.094736842105,662.574615384615,1.14,0.130000000000001,100,1,0
"TW-13-94-2","TW",13,94,2,8,13,1939,1.31,482.489083969466,363.74,668.1,461.730173913043,631.69375,1.15,0.159999999999999,100,1,0
"TW-13-94-2","TW",13,94,2,8,14,1940,1.02,403.696960784314,306.63,597.07,392.403666666667,488.396666666667,0.900000000000001,0.120000000000003,100,1,0
"TW-13-94-2","TW",13,94,2,8,15,1941,1.21,439.572561983471,302.28,679.87,405.986923076923,645.037647058823,1.04,0.17,100,1,0
"TW-13-94-2","TW",13,94,2,8,16,1942,1.47,456.160680272109,321.09,818.06,432.338686131387,782.522,1.37,0.0999999999999999,100,1,0
"TW-13-94-2","TW",13,94,2,8,17,1943,1.15,492.562695652174,377.78,780.01,461.325980392157,737.650769230769,1.02,0.130000000000001,100,1,0
"TW-13-94-2","TW",13,94,2,8,18,1944,1.09,452.773302752294,313.08,776.04,423.823737373737,739.374,0.99,0.0999999999999999,100,1,0
"TW-13-94-2","TW",13,94,2,8,19,1945,0.83,520.107108433735,354.9,689.91,465.448727272727,627.471785714286,0.549999999999999,0.280000000000003,100,1,0
"TW-13-94-2","TW",13,94,2,8,20,1946,0.67,521.655373134328,331.85,796.68,448.584117647059,754.57,0.51,0.159999999999999,100,1,0
"TW-13-94-2","TW",13,94,2,8,21,1947,0.749999999999998,520.115066666667,369.39,703.9,479.512372881356,669.8375,0.589999999999998,0.159999999999999,100,1,0
"TW-13-94-2","TW",13,94,2,8,22,1948,0.389999999999995,576.966153846154,454.56,711.49,539.155517241379,686.617,0.290000000000001,0.0999999999999963,100,1,0
"TW-13-94-2","TW",13,94,2,8,23,1949,0.69,425.228260869565,299.95,642.22,402.443559322034,559.658,0.589999999999998,0.100000000000003,100,1,0
"TW-13-94-2","TW",13,94,2,8,24,1950,0.839999999999998,519.975952380952,382.52,664.62,486.278923076923,635.255263157895,0.650000000000001,0.19,100,1,0
"TW-13-94-2","TW",13,94,2,8,25,1951,0.159999999999999,488.564375,414.21,580.7,508.6225,428.39,0.119999999999999,0.0400000000000011,100,1,0
"TW-13-94-2","TW",13,94,2,8,26,1952,0.610000000000001,492.923770491803,339.01,729.96,438.377916666667,694.323846153846,0.479999999999999,0.129999999999997,100,1,0
"TW-13-94-2","TW",13,94,2,8,27,1953,0.699999999999998,505.920285714286,356.81,702.6,471.085517241379,674.288333333333,0.58,0.119999999999999,100,1,0
"TW-13-94-2","TW",13,94,2,8,28,1954,0.680000000000002,493.737794117647,359.83,624.15,462.368653846154,595.6875,0.519999999999998,0.160000000000006,100,1,0
"TW-13-94-2","TW",13,94,2,8,29,1955,0.610000000000001,537.036885245902,358.88,770.5,482.187708333333,739.556923076923,0.479999999999999,0.130000000000005,100,1,0
"TW-13-94-2","TW",13,94,2,8,30,1956,0.349999999999996,588.917714285714,468.24,686.81,550.058260869565,663.398333333333,0.229999999999999,0.119999999999999,100,1,0
"TW-13-94-2","TW",13,94,2,8,31,1957,0.419999999999997,511.43619047619,349.22,647.11,458.376896551724,629.799230769231,0.290000000000001,0.129999999999997,100,1,0
"TW-13-94-2","TW",13,94,2,8,32,1958,0.610000000000001,491.871147540984,345.27,688.84,432.385111111111,659.175625,0.450000000000005,0.159999999999999,100,1,0
"TW-13-94-2","TW",13,94,2,8,33,1959,0.499999999999995,465.2454,333.64,603.34,435.979444444444,540.500714285714,0.359999999999994,0.139999999999995,100,1,0
"TW-13-94-2","TW",13,94,2,8,34,1960,0.469999999999994,441.627021276596,344.84,537.18,409.172727272727,518.126428571429,0.329999999999993,0.139999999999995,100,1,0
"TW-13-94-2","TW",13,94,2,8,35,1961,0.309999999999997,546.634516129032,401.62,663.56,499.161428571429,646.328,0.209999999999996,0.0999999999999963,100,1,0
"TW-13-94-2","TW",13,94,2,8,36,1962,0.530000000000003,540.866603773585,355.16,803.69,470.62475,756.995384615385,0.400000000000001,0.129999999999997,100,1,0
"TW-13-94-2","TW",13,94,2,8,37,1963,0.44,546.196136363636,351.89,737.23,513.1378125,634.351666666667,0.320000000000002,0.119999999999999,100,1,0
"TW-13-94-2","TW",13,94,2,8,38,1964,0.729999999999999,412.005205479452,284.77,601.31,380.056393442623,574.411666666667,0.609999999999994,0.119999999999999,100,1,0
"TW-13-94-2","TW",13,94,2,8,39,1965,1.37,415.884890510949,289.73,738.89,376.254416666667,695.629411764706,1.2,0.169999999999997,100,1,0
"TW-13-94-2","TW",13,94,2,8,40,1966,1.69,485.429704142012,295.45,895.48,428.904520547945,844.241739130435,1.46,0.229999999999999,100,1,0
"TW-13-94-2","TW",13,94,2,8,41,1967,1.95,440.870102564103,327.69,797.83,415.676722222222,743.190666666667,1.8,0.150000000000001,100,1,0
"TW-13-94-2","TW",13,94,2,8,42,1968,1.7,477.233352941176,281.39,877.36,427.813959731544,827.875714285714,1.49,0.210000000000003,100,1,0
"TW-13-94-2","TW",13,94,2,8,43,1969,1.31,495.779847328244,301.61,786.38,415.783505154639,724.004705882353,0.970000000000001,0.339999999999998,100,1,0
"TW-13-94-2","TW",13,94,2,8,44,1970,1.26,554.639444444444,332.79,921.13,477.144257425743,867.72,1.01,0.250000000000002,100,1,0
"TW-13-94-2","TW",13,94,2,8,45,1971,1.57,563.453057324841,373.93,789.24,488.212818181818,739.547234042553,1.1,0.469999999999994,100,1,0
"TW-13-94-2","TW",13,94,2,8,46,1972,1.32,495.215,336.88,849.09,439.477589285714,807.3445,1.12,0.199999999999998,100,1,0
"TW-13-94-2","TW",13,94,2,8,47,1973,1.48,460.663581081081,289.65,879.9,406.575736434109,827.891578947368,1.29,0.19,100,1,0
"TW-13-94-2","TW",13,94,2,8,48,1974,0.979999999999999,517.91,336.37,759.26,444.2775,721.815384615385,0.720000000000001,0.26,100,1,0
"TW-13-94-2","TW",13,94,2,8,49,1975,1.49999999999999,416.892333333333,284.11,732.38,383.337388059701,697.915,1.34,0.159999999999999,100,1,0
"TW-13-94-2","TW",13,94,2,8,50,1976,1.28999999999999,470.333410852713,289.07,875.06,416.897410714286,822.382352941176,1.12,0.169999999999997,100,1,0
"TW-13-94-2","TW",13,94,2,8,51,1977,0.769999999999998,556.436363636364,374.37,801.39,504.902131147541,752.910625,0.610000000000001,0.159999999999999,100,1,0
"TW-13-94-2","TW",13,94,2,8,52,1978,1.01,470.918217821782,297.78,713.44,427.182771084337,672.587222222222,0.83,0.179999999999995,100,1,0
"TW-13-94-2","TW",13,94,2,8,53,1979,1.26,446.572857142857,298.53,784.33,406.679459459459,741.784,1.10999999999999,0.150000000000001,100,1,0
"TW-13-94-2","TW",13,94,2,8,54,1980,0.979999999999999,485.814897959184,290.14,830.21,420.545375,775.901666666667,0.799999999999999,0.180000000000002,100,1,0
"TW-13-94-2","TW",13,94,2,8,55,1981,0.920000000000004,492.856195652174,331.6,695.38,450.019571428571,629.154545454545,0.700000000000005,0.220000000000001,100,1,0
"TW-13-94-2","TW",13,94,2,8,56,1982,1.05,496.539714285714,326.5,777.4,443.014117647059,724.0235,0.849999999999996,0.199999999999998,100,1,0
"TW-13-94-2","TW",13,94,2,8,57,1983,0.939999999999993,494.162021276596,320.5,787.64,453.362098765432,748.376923076923,0.809999999999997,0.12999999999999,100,1,0
"TW-13-94-2","TW",13,94,2,8,58,1984,1.04999999999999,478.386666666667,322.61,767.46,437.785,721.996666666667,0.900000000000001,0.150000000000001,100,1,0
"TW-13-94-2","TW",13,94,2,8,59,1985,0.880000000000005,436.584431818182,276.13,676.26,393.05698630137,648.418,0.729999999999999,0.150000000000001,100,1,0
"TW-13-94-2","TW",13,94,2,8,60,1986,1.03000000000001,488.288737864078,307.63,918.03,428.63,867.547857142857,0.89000000000001,0.14000000000001,100,1,0
"TW-13-94-2","TW",13,94,2,8,61,1987,1.35,511.274740740741,308.8,822.49,429.086990291262,775.8165625,1.03000000000001,0.320000000000002,100,1,0
"TW-13-94-2","TW",13,94,2,8,62,1988,1.62,511.082839506173,323.79,846.71,444.55696969697,803.796666666667,1.32,0.300000000000006,100,1,0
"TW-13-94-2","TW",13,94,2,8,63,1989,1.21,553.429917355372,383.04,832.55,528.708636363636,800.642727272727,1.1,0.109999999999994,100,1,0
"TW-13-94-2","TW",13,94,2,8,64,1990,1.48,476.585067567568,322.95,839.74,446.337111111111,790.698461538462,1.35,0.130000000000005,100,1,0
"TW-13-94-2","TW",13,94,2,8,65,1991,2.03,474.969753694581,296.87,918.52,417.936666666667,863.233461538461,1.76999999999999,0.26,100,1,0
"TW-13-94-2","TW",13,94,2,8,66,1992,1.97000000000001,452.001979695431,295.2,936.25,421.989510869565,876.793846153846,1.84000000000001,0.130000000000005,100,1,0
"TW-13-94-2","TW",13,94,2,8,67,1993,0.999999999999995,474.1019,319.74,831.85,417.849764705882,792.864,0.849999999999989,0.150000000000001,100,1,0
"TW-13-94-2","TW",13,94,2,8,68,1994,1.32999999999999,440.393834586466,301.11,904.19,403.45,850.134545454545,1.21999999999999,0.109999999999994,100,1,0
"TW-13-94-2","TW",13,94,2,8,69,1995,1.12999999999999,456.330265486726,311.15,880.14,424.025480769231,829.63,1.04,0.0899999999999983,100,1,0
"TW-13-94-2","TW",13,94,2,8,70,1996,0.719999999999994,498.564444444444,381.99,787.98,475.80796875,680.61625,0.639999999999995,0.0799999999999932,100,1,0
"TW-13-94-2","TW",13,94,2,8,71,1997,0.850000000000003,465.962823529412,317.04,903.08,414.2976,853.452,0.749999999999995,0.100000000000003,100,1,0
"TW-13-94-2","TW",13,94,2,8,72,1998,1.11000000000001,441.688648648649,297.53,802.77,412.832549019608,768.724444444444,1.02000000000001,0.0899999999999983,100,1,0
"TW-13-94-2","TW",13,94,2,8,73,1999,1.03,539.870194174757,343.21,906.03,477.241627906977,856.697058823529,0.859999999999994,0.169999999999997,100,1,0
"TW-13-94-2","TW",13,94,2,8,74,2000,0.76,536.939078947368,377.08,856.11,487.9,826.715454545455,0.650000000000001,0.109999999999994,100,1,0
"TW-13-94-2","TW",13,94,2,8,75,2001,1.06,473.834433962264,337.39,846,443.84618556701,797.041111111111,0.970000000000008,0.0899999999999983,100,1,0
"TW-13-94-2","TW",13,94,2,8,76,2002,0,0,0,0,0,0,0,0,100,1,0
"TW-13-94-2","TW",13,94,2,8,77,2003,0.880000000000005,542.874659090909,329.64,860.88,458.704776119403,811.416666666667,0.669999999999997,0.210000000000003,100,1,0
"TW-13-94-2","TW",13,94,2,8,78,2004,1.02000000000001,516.044705882353,309.64,880.26,465.458863636364,834.012857142857,0.880000000000005,0.139999999999995,100,1,0
"TW-13-94-2","TW",13,94,2,8,79,2005,1.29999999999999,536.924615384615,307.63,845.41,440.008936170213,789.982222222222,0.939999999999993,0.359999999999994,100,1,0
"TW-13-94-2","TW",13,94,2,8,80,2006,1.24999999999999,535.77368,350.08,818.17,492.926476190476,760.7215,1.04999999999999,0.199999999999998,100,1,0
"TW-13-94-2","TW",13,94,2,8,81,2007,0.829999999999993,564.405903614458,387.45,820.97,500.81515625,778.606315789474,0.639999999999995,0.189999999999993,100,1,0
"TW-13-94-2","TW",13,94,2,8,82,2008,1.74999999999999,442.452571428571,277.03,902.34,412.514355828221,849.113333333333,1.63,0.119999999999999,100,1,0
"TW-13-94-2","TW",13,94,2,8,83,2009,1.23,440.098861788618,331.17,782.06,407.547657657658,741.1975,1.10999999999999,0.119999999999999,100,1,0
"TW-13-94-2","TW",13,94,2,8,84,2010,1.56999999999999,467.298089171975,321.17,907.51,437.312054794521,865.294545454545,1.45999999999999,0.109999999999994,100,1,0
"TW-13-94-2","TW",13,94,2,8,85,2011,1.43,491.11048951049,324.72,846.36,461.046230769231,791.753076923077,1.30000000000001,0.130000000000005,100,1,0
"TW-13-94-2","TW",13,94,2,8,86,2012,1.09,500.444036697248,371.48,817.01,481.014803921569,783.555714285714,1.01999999999999,0.0700000000000023,100,1,0
"TW-13-94-2","TW",13,94,2,8,87,2013,1.01,481.49495049505,332.87,768.7,459.833548387097,733.30875,0.930000000000002,0.0799999999999932,100,1,0
"TW-13-94-2","TW",13,94,2,8,88,2014,1.35,502.663407407407,342.44,946.46,459.832049180328,904.619230769231,1.21999999999999,0.130000000000005,100,1,0
"TW-13-94-2","TW",13,94,2,8,89,2015,1.29,500.525581395349,274.57,917.03,396.853267326733,874.486428571429,1.01,0.279999999999996,100,1,0
"TW-13-94-2","TW",13,94,2,8,90,2016,1.89,493.635661375661,323.62,882.69,420.25842519685,643.94064516129,1.27000000000001,0.619999999999999,100,1,0
"TW-13-94-3","TW",13,94,3,16,2,1959,2.21,436.896515837104,333.81,534.95,428.957424242424,505.241739130435,1.98,0.23,100,1,0
"TW-13-94-3","TW",13,94,3,16,3,1960,2.27000000000001,444.254449339207,371.77,558.38,426.117978723404,531.681538461538,1.88000000000001,0.39,100,1,0
"TW-13-94-3","TW",13,94,3,16,4,1961,1.78999999999999,408.74469273743,321.62,598.95,388.922452830189,566.3315,1.59,0.2,100,1,0
"TW-13-94-3","TW",13,94,3,16,5,1962,2.21000000000001,400.611583710407,301.47,652.17,378.27776119403,625.0665,2.01,0.2,100,1,0
"TW-13-94-3","TW",13,94,3,16,6,1963,2.95,384.56606779661,279.99,617.32,366.789667896679,585.29125,2.71,0.24,100,1,0
"TW-13-94-3","TW",13,94,3,16,7,1964,2.85,356.19901754386,262.75,660.91,334.795643939394,625.27,2.64,0.209999999999999,100,1,0
"TW-13-94-3","TW",13,94,3,16,8,1965,3.19,348.531285266458,275.56,616.36,333.297826086957,576.2715,2.99,0.200000000000001,100,1,0
"TW-13-94-3","TW",13,94,3,16,9,1966,2.89,416.263737024221,307.66,689.33,389.085387596899,642.457741935484,2.58,0.310000000000001,100,1,0
"TW-13-94-3","TW",13,94,3,16,10,1967,3.01,394.185448504983,255.09,680.1,364.339850187266,628.561176470588,2.67,0.340000000000002,100,1,0
"TW-13-94-3","TW",13,94,3,16,11,1968,2.57,413.862762645914,281.47,676.22,393.522638297872,631.132272727273,2.35,0.219999999999997,100,1,0
"TW-13-94-3","TW",13,94,3,16,12,1969,2.81,395.865088967972,262.4,632.23,380.970687022901,601.251052631579,2.62,0.19,100,1,0
"TW-13-94-3","TW",13,94,3,16,13,1970,2.7,415.507592592593,286.01,755.65,391.56124,714.837,2.5,0.199999999999998,100,1,0
"TW-13-94-3","TW",13,94,3,16,14,1971,1.66,426.001204819277,324.3,676.22,411.44538961039,612.800833333333,1.54,0.119999999999999,100,1,0
"TW-13-94-3","TW",13,94,3,16,15,1972,1.74999999999999,419.311257142857,301.56,697.6,390.579615384615,655.213157894737,1.56,0.19,100,1,0
"TW-13-94-3","TW",13,94,3,16,16,1973,2.35,402.310680851064,273.82,749.39,377.288064516129,703.972222222222,2.17,0.179999999999995,100,1,0
"TW-13-94-3","TW",13,94,3,16,17,1974,1.77,400.277853107345,300.32,645.1,394.513391812866,564.565,1.71,0.0600000000000043,100,1,0
"TW-13-94-3","TW",13,94,3,16,18,1975,2.49,392.46983935743,289.51,748.24,367.718826086957,692.087368421053,2.3,0.19,100,1,0
"TW-13-94-3","TW",13,94,3,16,19,1976,2.63,401.75969581749,289.25,846.17,386.079723320158,798.463,2.53,0.0999999999999963,100,1,0
"TW-13-94-3","TW",13,94,3,16,20,1977,1.54,433.906883116883,326.27,750.78,420.695102040816,711.354285714286,1.47,0.0699999999999952,100,1,0
